y_start,y_end,x_start,x_end,highway,oneway,edge_index
-117.7070249,-117.7069119,34.102343,34.1023422,footway,False,1339
-117.7069119,-117.7068121,34.1023422,34.1023412,footway,False,1339
-117.7068121,-117.7067551,34.1023412,34.1022896,footway,False,1339
-117.7067551,-117.7067883,34.1022896,34.1022648,footway,False,1339
-117.7067883,-117.7068206,34.1022648,34.1022264,footway,False,1339
-117.7068206,-117.7068471,34.1022264,34.1021863,footway,False,1339
-117.7068471,-117.7068637,34.1021863,34.1021478,footway,False,1339
-117.7068637,-117.7068758,34.1021478,34.1021086,footway,False,1339
-117.707023,-117.7070249,34.1025075,34.102343,footway,False,1340
-117.7125509,-117.7124401,34.1053941,34.1053941,residential,False,1341
-117.7125509,-117.71319,34.1053941,34.1053938,residential,False,1342
-117.7125509,-117.7125478,34.1053941,34.1055069,service,False,1343
-117.7072992,-117.7071672,34.1021045,34.1021017,footway,False,1344
-117.7072992,-117.7073787,34.1021045,34.1021048,footway,False,1345
-117.7072992,-117.7072976,34.1021045,34.102227,footway,False,1346
-117.7072969,-117.7072976,34.1022716,34.102227,footway,False,1347
-117.7072976,-117.7072969,34.102227,34.1022716,footway,False,1348
-117.7072976,-117.7072992,34.102227,34.1021045,footway,False,1349
-117.7072976,-117.7073747,34.102227,34.1022274,footway,False,1350
-117.7073747,-117.7073775,34.1022274,34.1021402,footway,False,1350
-117.7073775,-117.7073785,34.1021402,34.1021212,footway,False,1350
-117.707379,-117.7071686,34.1020479,34.1020488,footway,False,1351
-117.707379,-117.7073787,34.1020479,34.1021048,footway,False,1352
-117.707379,-117.7074086,34.1020479,34.1020478,footway,False,1353
-117.7074086,-117.7074086,34.1020478,34.1020256,footway,False,1353
-117.7074086,-117.7076098,34.1020256,34.1020276,footway,False,1353
-117.70791,-117.7079463,34.1019285,34.1020087,footway,False,1354
-117.7079463,-117.7079353,34.1020087,34.1020087,footway,False,1355
-117.7079463,-117.7080446,34.1020087,34.1020087,footway,False,1356
-117.7079463,-117.70791,34.1020087,34.1019285,footway,False,1357
-117.7079264,-117.7080467,34.101916,34.1019163,footway,False,1358
-117.7080467,-117.7080446,34.1019163,34.1020087,footway,False,1359
-117.7080467,-117.7081812,34.1019163,34.1019163,footway,False,1360
-117.7080467,-117.7079264,34.1019163,34.101916,footway,False,1361
-117.7080467,-117.7080533,34.1019163,34.1016322,footway,False,1362
-117.7080533,-117.7085736,34.1016322,34.1015189,footway,False,1362
-117.7081812,-117.7080467,34.1019163,34.1019163,footway,False,1363
-117.7081987,-117.70815,34.1019275,34.102009,footway,False,1364
-117.70815,-117.7081431,34.102009,34.102009,footway,False,1365
-117.70815,-117.7081987,34.102009,34.1019275,footway,False,1366
-117.70815,-117.7083832,34.102009,34.1020098,footway,False,1367
-117.7083832,-117.7084825,34.1020098,34.1020231,footway,False,1367
-117.7087577,-117.7088767,34.102139,34.1021397,footway,False,1368
-117.7087577,-117.7084847,34.102139,34.1021375,footway,False,1369
-117.7087577,-117.7087601,34.102139,34.1020396,footway,False,1370
-117.7087601,-117.708862,34.1020396,34.102042,footway,False,1371
-117.7087601,-117.7087577,34.1020396,34.102139,footway,False,1372
-117.7087601,-117.708524,34.1020396,34.1020342,footway,False,1373
-117.708524,-117.7084825,34.1020342,34.1020231,footway,False,1373
-117.7100291,-117.7102742,34.1021048,34.1021086,footway,False,1374
-117.7100291,-117.7099094,34.1021048,34.102103,footway,False,1375
-117.7100291,-117.7100299,34.1021048,34.1020617,footway,False,1376
-117.7100299,-117.7103018,34.1020617,34.1019145,footway,False,1376
-117.7103018,-117.710364,34.1019145,34.1019151,footway,False,1376
-117.710364,-117.7103629,34.1019151,34.1019955,footway,False,1376
-117.7098832,-117.7098776,34.1018913,34.1021025,footway,False,1377
-117.7098776,-117.7099094,34.1021025,34.102103,footway,False,1378
-117.7098776,-117.70955,34.1021025,34.1020975,footway,False,1379
-117.7098776,-117.7098832,34.1021025,34.1018913,footway,False,1380
-117.7093076,-117.7093168,34.1033153,34.1037155,service,False,1381
-117.7093076,-117.7093058,34.1033153,34.1032383,service,False,1382
-117.7093076,-117.7089876,34.1033153,34.1033152,footway,False,1383
-117.7089876,-117.7093076,34.1033152,34.1033153,footway,False,1384
-117.7089876,-117.708963,34.1033152,34.1032891,footway,False,1385
-117.708963,-117.7089489,34.1032891,34.1032508,footway,False,1385
-117.7089489,-117.7089494,34.1032508,34.1032247,footway,False,1385
-117.7089494,-117.7089556,34.1032247,34.1032018,footway,False,1385
-117.7089556,-117.7089838,34.1032018,34.1031626,footway,False,1385
-117.7089876,-117.7089055,34.1033152,34.1033143,footway,False,1386
-117.7089055,-117.7089009,34.1033143,34.1031626,footway,False,1386
-117.7089009,-117.7089838,34.1031626,34.1031626,footway,False,1386
-117.7089838,-117.7093041,34.1031626,34.1031631,footway,False,1387
-117.7089838,-117.7089556,34.1031626,34.1032018,footway,False,1388
-117.7089556,-117.7089494,34.1032018,34.1032247,footway,False,1388
-117.7089494,-117.7089489,34.1032247,34.1032508,footway,False,1388
-117.7089489,-117.708963,34.1032508,34.1032891,footway,False,1388
-117.708963,-117.7089876,34.1032891,34.1033152,footway,False,1388
-117.7089838,-117.7089009,34.1031626,34.1031626,footway,False,1389
-117.7089009,-117.7089055,34.1031626,34.1033143,footway,False,1389
-117.7089055,-117.7089876,34.1033143,34.1033152,footway,False,1389
-117.7093041,-117.7093058,34.1031631,34.1032383,service,False,1390
-117.7093041,-117.7092997,34.1031631,34.1029743,service,False,1391
-117.7093041,-117.7089838,34.1031631,34.1031626,footway,False,1392
-117.7088512,-117.70838,34.1041158,34.1041158,footway,False,1393
-117.7088512,-117.7088512,34.1041158,34.1041806,footway,False,1394
-117.7088512,-117.7090587,34.1041158,34.1041158,footway,False,1395
-117.7090587,-117.7090574,34.1041158,34.1042405,footway,False,1395
-117.7088512,-117.7088512,34.1042512,34.1041806,footway,False,1396
-117.7083792,-117.7088512,34.1041751,34.1041806,footway,False,1397
-117.7083792,-117.70838,34.1041751,34.1041158,service,False,1398
-117.7083792,-117.7083824,34.1041751,34.1042537,service,False,1399
-117.7088512,-117.7088512,34.1041806,34.1042512,footway,False,1400
-117.7088512,-117.7088512,34.1041806,34.1041158,footway,False,1401
-117.7088512,-117.7083792,34.1041806,34.1041751,footway,False,1402
-117.7090574,-117.7090568,34.1042405,34.1043028,footway,False,1403
-117.7090574,-117.7090587,34.1042405,34.1041158,footway,False,1404
-117.7090587,-117.7088512,34.1041158,34.1041158,footway,False,1404
-117.7090574,-117.7091267,34.1042405,34.1042396,footway,False,1405
-117.7091267,-117.709129,34.1042396,34.1041658,footway,False,1405
-117.709129,-117.7093844,34.1041658,34.1041639,footway,False,1405
-117.7093844,-117.7093838,34.1041639,34.1041527,footway,False,1405
-117.7093838,-117.7094344,34.1041527,34.1041524,footway,False,1406
-117.7093838,-117.7093849,34.1041527,34.1040428,footway,False,1407
-117.7093838,-117.7093844,34.1041527,34.1041639,footway,False,1408
-117.7093844,-117.709129,34.1041639,34.1041658,footway,False,1408
-117.709129,-117.7091267,34.1041658,34.1042396,footway,False,1408
-117.7091267,-117.7090574,34.1042396,34.1042405,footway,False,1408
-117.7101054,-117.7101078,34.1041779,34.1039468,footway,False,1409
-117.7101054,-117.7101019,34.1041779,34.1045175,footway,False,1410
-117.7101054,-117.7100447,34.1041779,34.1041784,footway,False,1411
-117.7100447,-117.7100103,34.1041784,34.1041751,footway,False,1411
-117.7100103,-117.7099753,34.1041751,34.104163,footway,False,1411
-117.7099753,-117.709933,34.104163,34.1041541,footway,False,1411
-117.709933,-117.7098817,34.1041541,34.1041495,footway,False,1411
-117.7098817,-117.7098411,34.1041495,34.1041495,footway,False,1411
-117.7098411,-117.7094344,34.1041495,34.1041524,footway,False,1411
-117.7093849,-117.7093838,34.1040428,34.1041527,footway,False,1412
-117.7093849,-117.7093428,34.1040428,34.1040422,footway,False,1413
-117.7093428,-117.7093422,34.1040422,34.1040158,footway,False,1413
-117.7093849,-117.7098095,34.1040428,34.1040489,footway,False,1414
-117.7098095,-117.7098095,34.1040489,34.1040284,footway,False,1414
-117.7101078,-117.7101084,34.1039468,34.1038846,footway,False,1415
-117.7101078,-117.7101054,34.1039468,34.1041779,footway,False,1416
-117.7101078,-117.7100328,34.1039468,34.1039801,footway,False,1417
-117.7100328,-117.7099697,34.1039801,34.1040051,footway,False,1417
-117.7099697,-117.7099141,34.1040051,34.1040234,footway,False,1417
-117.7099141,-117.7098598,34.1040234,34.1040289,footway,False,1417
-117.7098598,-117.7098095,34.1040289,34.1040284,footway,False,1417
-117.7098095,-117.7098095,34.1040284,34.1038801,footway,False,1418
-117.7098095,-117.7098095,34.1040284,34.1040489,footway,False,1419
-117.7098095,-117.7093849,34.1040489,34.1040428,footway,False,1419
-117.7098095,-117.7098598,34.1040284,34.1040289,footway,False,1420
-117.7098598,-117.7099141,34.1040289,34.1040234,footway,False,1420
-117.7099141,-117.7099697,34.1040234,34.1040051,footway,False,1420
-117.7099697,-117.7100328,34.1040051,34.1039801,footway,False,1420
-117.7100328,-117.7101078,34.1039801,34.1039468,footway,False,1420
-117.7110136,-117.7106893,34.1045287,34.1045262,footway,False,1421
-117.7110136,-117.7110158,34.1045287,34.104404,footway,False,1422
-117.7110136,-117.711148,34.1045287,34.1045298,footway,False,1423
-117.711148,-117.711148,34.1045298,34.1044531,footway,False,1423
-117.7099576,-117.7100998,34.1046227,34.1046241,footway,False,1424
-117.7100998,-117.7101019,34.1046241,34.1045175,footway,False,1425
-117.7100998,-117.7100858,34.1046241,34.1053165,footway,False,1426
-117.7100998,-117.7099576,34.1046241,34.1046227,footway,False,1427
-117.7090568,-117.709056,34.1043028,34.1043789,footway,False,1428
-117.7090568,-117.7090574,34.1043028,34.1042405,footway,False,1429
-117.7090568,-117.7094344,34.1043028,34.1043011,footway,False,1430
-117.7094344,-117.7094344,34.1043011,34.1041524,footway,False,1431
-117.7094344,-117.7090568,34.1043011,34.1043028,footway,False,1432
-117.7094344,-117.7094327,34.1043011,34.1043321,footway,False,1433
-117.7094344,-117.7093838,34.1041524,34.1041527,footway,False,1434
-117.7094344,-117.7094344,34.1041524,34.1043011,footway,False,1435
-117.7094344,-117.7098411,34.1041524,34.1041495,footway,False,1436
-117.7098411,-117.7098817,34.1041495,34.1041495,footway,False,1436
-117.7098817,-117.709933,34.1041495,34.1041541,footway,False,1436
-117.709933,-117.7099753,34.1041541,34.104163,footway,False,1436
-117.7099753,-117.7100103,34.104163,34.1041751,footway,False,1436
-117.7100103,-117.7100447,34.1041751,34.1041784,footway,False,1436
-117.7100447,-117.7101054,34.1041784,34.1041779,footway,False,1436
-117.7094247,-117.709427,34.1045066,34.1044349,footway,False,1437
-117.709427,-117.7094327,34.1044349,34.1043321,footway,False,1437
-117.7094327,-117.7094344,34.1043321,34.1043011,footway,False,1438
-117.7094327,-117.709475,34.1043321,34.1043324,footway,False,1439
-117.7094327,-117.709427,34.1043321,34.1044349,footway,False,1440
-117.709427,-117.7094247,34.1044349,34.1045066,footway,False,1440
-117.709475,-117.7094327,34.1043324,34.1043321,footway,False,1441
-117.7084269,-117.7084189,34.1048991,34.10489,footway,False,1442
-117.708407,-117.7084078,34.1047954,34.1048773,footway,False,1443
-117.7084078,-117.7084189,34.1048773,34.10489,footway,False,1443
-117.708407,-117.7084046,34.1047954,34.1045155,"['footway', 'service']",False,1444
-117.7084046,-117.7083922,34.1045155,34.1044929,"['footway', 'service']",False,1444
-117.7083922,-117.7083918,34.1044929,34.104483,"['footway', 'service']",False,1444
-117.708407,-117.7087068,34.1047954,34.1047928,footway,False,1445
-117.7087068,-117.7087068,34.1047928,34.1048436,footway,False,1445
-117.71319,-117.7139147,34.1053938,34.1053921,residential,False,1446
-117.71319,-117.7131891,34.1053938,34.1061861,residential,False,1447
-117.71319,-117.7131923,34.1053938,34.1044037,residential,False,1448
-117.71319,-117.7125509,34.1053938,34.1053941,residential,False,1449
-117.7084189,-117.7084269,34.10489,34.1048991,footway,False,1450
-117.7084189,-117.7082797,34.10489,34.1050262,footway,False,1451
-117.7084189,-117.7084078,34.10489,34.1048773,footway,False,1452
-117.7084078,-117.708407,34.1048773,34.1047954,footway,False,1452
-117.7082797,-117.7081403,34.1050262,34.1049402,residential,True,1453
-117.7082797,-117.7084189,34.1050262,34.10489,footway,False,1454
-117.7083824,-117.7083792,34.1042537,34.1041751,service,False,1455
-117.7083824,-117.7083886,34.1042537,34.1044048,service,False,1456
-117.7083824,-117.7082944,34.1042537,34.1042543,footway,False,1457
-117.7082944,-117.7082924,34.1042543,34.1044053,footway,False,1457
-117.7115089,-117.7115069,34.1054549,34.1053293,residential,False,1458
-117.7115089,-117.7122235,34.1054549,34.1054304,residential,True,1459
-117.7122235,-117.7124401,34.1054304,34.1053941,residential,True,1459
-117.7082924,-117.7083886,34.1044053,34.1044048,footway,False,1460
-117.7082924,-117.7079629,34.1044053,34.1044064,footway,False,1461
-117.7082924,-117.7082944,34.1044053,34.1042543,footway,False,1462
-117.7082944,-117.7083824,34.1042543,34.1042537,footway,False,1462
-117.7083886,-117.7083824,34.1044048,34.1042537,service,False,1463
-117.7083886,-117.7083918,34.1044048,34.104483,service,False,1464
-117.7083886,-117.7082924,34.1044048,34.1044053,footway,False,1465
-117.7080319,-117.7072023,34.1025617,34.1025643,service,False,1466
-117.7080319,-117.7081306,34.1025617,34.1025613,service,False,1467
-117.7080319,-117.7080364,34.1025617,34.1023652,footway,False,1468
-117.709312,-117.7093148,34.1054354,34.1053079,service,False,1469
-117.709312,-117.7100281,34.1054354,34.1054408,residential,True,1470
-117.7085736,-117.7085754,34.1015189,34.1014293,footway,False,1471
-117.7085736,-117.7080533,34.1015189,34.1016322,footway,False,1472
-117.7080533,-117.7080467,34.1016322,34.1019163,footway,False,1472
-117.7085736,-117.7085721,34.1015189,34.1015873,footway,False,1473
-117.7085721,-117.7086606,34.1015873,34.101588,footway,False,1473
-117.7086606,-117.708659,34.101588,34.1016943,footway,False,1473
-117.708659,-117.7089009,34.1016943,34.1016982,footway,False,1473
-117.7089009,-117.7090189,34.1016982,34.1018277,footway,False,1473
-117.7080412,-117.7080446,34.1021552,34.1020087,footway,False,1474
-117.7080412,-117.7080391,34.1021552,34.1022483,footway,False,1475
-117.7080412,-117.7081418,34.1021552,34.102156,footway,False,1476
-117.7080412,-117.7079339,34.1021552,34.1021544,footway,False,1477
-117.7071571,-117.7071498,34.104821,34.1046871,residential,False,1478
-117.7071571,-117.7071591,34.104821,34.1049584,"['residential', 'footway']",False,1479
-117.7071591,-117.7071615,34.1049584,34.1051532,"['residential', 'footway']",False,1479
-117.7071571,-117.7073926,34.104821,34.1048127,residential,True,1480
-117.7073926,-117.7075566,34.1048127,34.1048247,residential,True,1480
-117.7075566,-117.7077196,34.1048247,34.104864,residential,True,1480
-117.7077196,-117.7078663,34.104864,34.1049236,residential,True,1480
-117.7078663,-117.7080578,34.1049236,34.1050319,residential,True,1480
-117.7084825,-117.7084847,34.1020231,34.1021375,footway,False,1481
-117.7084825,-117.7083832,34.1020231,34.1020098,footway,False,1482
-117.7083832,-117.70815,34.1020098,34.102009,footway,False,1482
-117.7084825,-117.708524,34.1020231,34.1020342,footway,False,1483
-117.708524,-117.7087601,34.1020342,34.1020396,footway,False,1483
-117.7079629,-117.7079631,34.1044064,34.1044597,footway,False,1484
-117.7079629,-117.7079618,34.1044064,34.1041465,footway,False,1485
-117.7079629,-117.7082924,34.1044064,34.1044053,footway,False,1486
-117.7080446,-117.7080467,34.1020087,34.1019163,footway,False,1487
-117.7080446,-117.7080412,34.1020087,34.1021552,footway,False,1488
-117.7080446,-117.7081431,34.1020087,34.102009,footway,False,1489
-117.7080446,-117.7079463,34.1020087,34.1020087,footway,False,1490
-117.7084847,-117.7084825,34.1021375,34.1020231,footway,False,1491
-117.7084847,-117.7087577,34.1021375,34.102139,footway,False,1492
-117.7084847,-117.7084851,34.1021375,34.1021586,footway,False,1493
-117.7084851,-117.7081418,34.1021586,34.102156,footway,False,1493
-117.7088767,-117.7087577,34.1021397,34.102139,footway,False,1494
-117.7088767,-117.7088781,34.1021397,34.1020942,footway,False,1495
-117.7088767,-117.7088767,34.1021397,34.1021835,footway,False,1496
-117.7090189,-117.709149,34.1018277,34.1020431,footway,False,1497
-117.7090189,-117.7088674,34.1018277,34.1019154,footway,False,1498
-117.7088674,-117.708862,34.1019154,34.102042,footway,False,1498
-117.7090189,-117.7089009,34.1018277,34.1016982,footway,False,1499
-117.7089009,-117.708659,34.1016982,34.1016943,footway,False,1499
-117.708659,-117.7086606,34.1016943,34.101588,footway,False,1499
-117.7086606,-117.7085721,34.101588,34.1015873,footway,False,1499
-117.7085721,-117.7085736,34.1015873,34.1015189,footway,False,1499
-117.7090189,-117.709152,34.1018277,34.1017611,footway,False,1500
-117.709152,-117.7092031,34.1017611,34.1017622,footway,False,1500
-117.709149,-117.709149,34.1020431,34.1020964,footway,False,1501
-117.709149,-117.7090189,34.1020431,34.1018277,footway,False,1502
-117.709149,-117.7091871,34.1020431,34.1020118,footway,False,1503
-117.7091871,-117.7091887,34.1020118,34.1018045,footway,False,1503
-117.7091887,-117.7092031,34.1018045,34.1017622,footway,False,1503
-117.709149,-117.7088781,34.1020964,34.1020942,footway,False,1504
-117.709149,-117.709149,34.1020964,34.1020431,footway,False,1505
-117.709149,-117.7091833,34.1020964,34.1020964,footway,False,1506
-117.7088781,-117.709149,34.1020942,34.1020964,footway,False,1507
-117.7088781,-117.7088767,34.1020942,34.1021397,footway,False,1508
-117.7088781,-117.708862,34.1020942,34.1020942,footway,False,1509
-117.708862,-117.708862,34.1020942,34.102042,footway,False,1509
-117.7079631,-117.7079629,34.1044597,34.1044064,footway,False,1510
-117.7079631,-117.7077135,34.1044597,34.1044621,footway,False,1511
-117.7079631,-117.7079632,34.1044597,34.1044825,footway,False,1512
-117.7079632,-117.7083918,34.1044825,34.104483,footway,False,1512
-117.708862,-117.7087601,34.102042,34.1020396,footway,False,1513
-117.708862,-117.708862,34.102042,34.1020942,footway,False,1514
-117.708862,-117.7088781,34.1020942,34.1020942,footway,False,1514
-117.708862,-117.7088674,34.102042,34.1019154,footway,False,1515
-117.7088674,-117.7090189,34.1019154,34.1018277,footway,False,1515
-117.7077135,-117.7079631,34.1044621,34.1044597,footway,False,1516
-117.7077135,-117.7076232,34.1044621,34.104463,footway,False,1517
-117.7077135,-117.7077127,34.1044621,34.1044039,footway,False,1518
-117.7092268,-117.7091833,34.1020964,34.1020964,footway,False,1519
-117.7092268,-117.7092268,34.1020964,34.102143,footway,False,1520
-117.7092268,-117.70955,34.102143,34.1021464,footway,False,1520
-117.70955,-117.70955,34.1021464,34.1020975,footway,False,1520
-117.7092268,-117.7092281,34.1020964,34.1020553,footway,False,1521
-117.7092281,-117.7095513,34.1020553,34.1020598,footway,False,1521
-117.7095513,-117.70955,34.1020598,34.1020975,footway,False,1521
-117.7077127,-117.7077135,34.1044039,34.1044621,footway,False,1522
-117.7075441,-117.7075434,34.104463,34.104524,footway,False,1523
-117.7075441,-117.7074639,34.104463,34.104463,footway,False,1524
-117.7075441,-117.7076232,34.104463,34.104463,footway,False,1525
-117.70955,-117.7098776,34.1020975,34.1021025,footway,False,1526
-117.70955,-117.70955,34.1020975,34.1021464,footway,False,1527
-117.70955,-117.7092268,34.1021464,34.102143,footway,False,1527
-117.7092268,-117.7092268,34.102143,34.1020964,footway,False,1527
-117.70955,-117.7095513,34.1020975,34.1020598,footway,False,1528
-117.7095513,-117.7092281,34.1020598,34.1020553,footway,False,1528
-117.7092281,-117.7092268,34.1020553,34.1020964,footway,False,1528
-117.707156,-117.7071537,34.1059136,34.1061004,footway,False,1529
-117.707156,-117.7071558,34.1059136,34.1058332,footway,False,1530
-117.707156,-117.707689,34.1059136,34.1059203,footway,False,1531
-117.707689,-117.7078482,34.1059203,34.1059223,footway,False,1531
-117.7036505,-117.7035927,34.1056433,34.1058095,footway,False,1532
-117.7036505,-117.7035535,34.1056433,34.1056247,footway,False,1533
-117.7035535,-117.7036482,34.1056247,34.1051821,footway,False,1533
-117.7036482,-117.7037612,34.1051821,34.1051165,footway,False,1533
-117.7037612,-117.7037585,34.1051165,34.1049333,footway,False,1533
-117.7036505,-117.7037375,34.1056433,34.105625,footway,False,1534
-117.7037375,-117.7040837,34.105625,34.1056225,footway,False,1534
-117.7036213,-117.7035927,34.1058148,34.1058095,footway,False,1535
-117.7036213,-117.7035942,34.1058148,34.1058967,footway,False,1536
-117.7036213,-117.7036946,34.1058148,34.1058284,footway,False,1537
-117.7036946,-117.7038086,34.1058284,34.1058229,footway,False,1537
-117.7038086,-117.7038918,34.1058229,34.1058118,footway,False,1537
-117.7038918,-117.7040017,34.1058118,34.1057618,footway,False,1537
-117.7040017,-117.7040836,34.1057618,34.1057007,footway,False,1537
-117.7040836,-117.7041412,34.1057007,34.1056274,footway,False,1537
-117.7041412,-117.704145,34.1056274,34.1056221,footway,False,1537
-117.7035942,-117.703581,34.1058967,34.1059366,footway,False,1538
-117.7035942,-117.7036213,34.1058967,34.1058148,footway,False,1539
-117.7035942,-117.7036455,34.1058967,34.1059497,footway,False,1540
-117.7036455,-117.7036901,34.1059497,34.1059701,footway,False,1540
-117.7036901,-117.703722,34.1059701,34.1059972,footway,False,1540
-117.7071518,-117.7072265,34.10615,34.106151,footway,False,1541
-117.7071518,-117.7071537,34.10615,34.1061004,footway,False,1542
-117.7071518,-117.7071473,34.10615,34.1062709,"['footway', 'service']",False,1543
-117.7071473,-117.7071393,34.1062709,34.1066905,"['footway', 'service']",False,1543
-117.703581,-117.7035942,34.1059366,34.1058967,footway,False,1544
-117.703722,-117.7037116,34.1059972,34.1060375,footway,False,1545
-117.7037116,-117.7037037,34.1060375,34.1060745,footway,False,1545
-117.7037037,-117.7036885,34.1060745,34.1060982,footway,False,1545
-117.7036885,-117.7036431,34.1060982,34.1061372,footway,False,1545
-117.7036431,-117.7036231,34.1061372,34.1061742,footway,False,1545
-117.7036231,-117.703616,34.1061742,34.1062138,footway,False,1545
-117.703616,-117.7036207,34.1062138,34.1062587,footway,False,1545
-117.703722,-117.7036901,34.1059972,34.1059701,footway,False,1546
-117.7036901,-117.7036455,34.1059701,34.1059497,footway,False,1546
-117.7036455,-117.7035942,34.1059497,34.1058967,footway,False,1546
-117.703722,-117.7037432,34.1059972,34.1059789,footway,False,1547
-117.7037432,-117.7037666,34.1059789,34.1059634,footway,False,1547
-117.7037666,-117.7037971,34.1059634,34.1059517,footway,False,1547
-117.7037971,-117.7038213,34.1059517,34.1059536,footway,False,1547
-117.7038213,-117.7038501,34.1059536,34.1059737,footway,False,1547
-117.7038501,-117.7038715,34.1059737,34.1059914,footway,False,1547
-117.7038715,-117.7038935,34.1059914,34.1060185,footway,False,1547
-117.7038935,-117.7039115,34.1060185,34.1060484,footway,False,1547
-117.7039115,-117.7039239,34.1060484,34.1060783,footway,False,1547
-117.7039239,-117.7039346,34.1060783,34.1061058,footway,False,1547
-117.7039346,-117.703938,34.1061058,34.1061394,footway,False,1547
-117.703938,-117.7039437,34.1061394,34.1061716,footway,False,1547
-117.7039437,-117.7039392,34.1061716,34.1062146,footway,False,1547
-117.7039392,-117.7039409,34.1062146,34.1062421,footway,False,1547
-117.7039409,-117.7039572,34.1062421,34.106265,footway,False,1547
-117.7039572,-117.7039657,34.106265,34.1062902,footway,False,1547
-117.7039657,-117.7039482,34.1062902,34.1063112,footway,False,1547
-117.7039482,-117.7039341,34.1063112,34.1063327,footway,False,1547
-117.7039341,-117.7039245,34.1063327,34.1063509,footway,False,1547
-117.7039245,-117.7039144,34.1063509,34.1063663,footway,False,1547
-117.7039144,-117.7038912,34.1063663,34.1063887,footway,False,1547
-117.7038912,-117.7038709,34.1063887,34.1064125,footway,False,1547
-117.7038709,-117.7038563,34.1064125,34.1064382,footway,False,1547
-117.7038563,-117.7038427,34.1064382,34.1064686,footway,False,1547
-117.7038427,-117.7038376,34.1064686,34.1064891,footway,False,1547
-117.71143,-117.7112716,34.1062187,34.1062162,footway,False,1548
-117.71143,-117.7115232,34.1062187,34.1062388,footway,False,1549
-117.71143,-117.7114301,34.1062187,34.1061488,footway,False,1550
-117.7114301,-117.7114303,34.1061488,34.1059668,footway,False,1550
-117.7036207,-117.7036734,34.1062587,34.1062501,footway,False,1551
-117.7036734,-117.7037332,34.1062501,34.1062329,footway,False,1551
-117.7036207,-117.703616,34.1062587,34.1062138,footway,False,1552
-117.703616,-117.7036231,34.1062138,34.1061742,footway,False,1552
-117.7036231,-117.7036431,34.1061742,34.1061372,footway,False,1552
-117.7036431,-117.7036885,34.1061372,34.1060982,footway,False,1552
-117.7036885,-117.7037037,34.1060982,34.1060745,footway,False,1552
-117.7037037,-117.7037116,34.1060745,34.1060375,footway,False,1552
-117.7037116,-117.703722,34.1060375,34.1059972,footway,False,1552
-117.7036207,-117.7035745,34.1062587,34.1062884,footway,False,1553
-117.7035745,-117.7035354,34.1062884,34.1063089,footway,False,1553
-117.7035354,-117.703482,34.1063089,34.1063135,footway,False,1553
-117.703482,-117.7034294,34.1063135,34.1063069,footway,False,1553
-117.7034294,-117.7033991,34.1063069,34.1062871,footway,False,1553
-117.7033991,-117.7033743,34.1062871,34.1062758,footway,False,1553
-117.7030888,-117.7034638,34.0995394,34.0995492,secondary,False,1554
-117.7034638,-117.7037826,34.0995492,34.0995576,secondary,False,1554
-117.7037332,-117.7036734,34.1062329,34.1062501,footway,False,1555
-117.7036734,-117.7036207,34.1062501,34.1062587,footway,False,1555
-117.7033743,-117.7033424,34.1062758,34.106295,footway,False,1556
-117.7033424,-117.7033209,34.106295,34.1063207,footway,False,1556
-117.7033209,-117.7032962,34.1063207,34.1063458,footway,False,1556
-117.7032962,-117.7032786,34.1063458,34.1063716,footway,False,1556
-117.7032786,-117.7032842,34.1063716,34.1063881,footway,False,1556
-117.7032842,-117.7033042,34.1063881,34.1063914,footway,False,1556
-117.7033042,-117.7033233,34.1063914,34.1063749,footway,False,1556
-117.7033233,-117.703348,34.1063749,34.1063663,footway,False,1556
-117.703348,-117.7033823,34.1063663,34.1063623,footway,False,1556
-117.7033823,-117.7034086,34.1063623,34.106363,footway,False,1556
-117.7034086,-117.703419,34.106363,34.1063749,footway,False,1556
-117.703419,-117.7034222,34.1063749,34.1063914,footway,False,1556
-117.7034222,-117.7034054,34.1063914,34.1064079,footway,False,1556
-117.7034054,-117.7034046,34.1064079,34.1064284,footway,False,1556
-117.7034046,-117.7034174,34.1064284,34.1064389,footway,False,1556
-117.7034174,-117.7034357,34.1064389,34.1064343,footway,False,1556
-117.7034357,-117.7034541,34.1064343,34.1064343,footway,False,1556
-117.7034541,-117.7034772,34.1064343,34.1064462,footway,False,1556
-117.7034772,-117.7035011,34.1064462,34.106464,footway,False,1556
-117.7035011,-117.7035187,34.106464,34.1064706,footway,False,1556
-117.7035187,-117.7035474,34.1064706,34.1064706,footway,False,1556
-117.7035474,-117.7035713,34.1064706,34.1064726,footway,False,1556
-117.7035713,-117.7035944,34.1064726,34.1064686,footway,False,1556
-117.7035944,-117.7036167,34.1064686,34.1064594,footway,False,1556
-117.7036167,-117.7036455,34.1064594,34.1064462,footway,False,1556
-117.7036455,-117.7036622,34.1064462,34.1064356,footway,False,1556
-117.7036622,-117.7036973,34.1064356,34.1064257,footway,False,1556
-117.7036973,-117.703718,34.1064257,34.1064218,footway,False,1556
-117.703718,-117.7037611,34.1064218,34.1064455,footway,False,1556
-117.7037611,-117.7037938,34.1064455,34.1064647,footway,False,1556
-117.7037938,-117.7038376,34.1064647,34.1064891,footway,False,1556
-117.7033743,-117.7033991,34.1062758,34.1062871,footway,False,1557
-117.7033991,-117.7034294,34.1062871,34.1063069,footway,False,1557
